Code	Iso	Species	Period	Volu	Site	Dilu	Cove	Trial	Day	IXM
18A_C3	I36	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	1	10	990
18A_C3	I36	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	2	10	1300
18A_C3	I36	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	3	10	1272
18A_C3	I36	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	4	10	1419
18A_C3	I36	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	5	10	1316
18A_C3	I36	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	1	12	903
18A_C3	I36	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	2	12	1250
18A_C3	I36	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	3	12	1070
18A_C3	I36	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	4	12	1212
18A_C3	I36	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	5	12	1478
18A_C3	I36	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	1	14	967
18A_C3	I36	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	2	14	1209
18A_C3	I36	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	3	14	1273
18A_C3	I36	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	4	14	1248
18A_C3	I36	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	5	14	1664
18A_C3	I36	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	1	16	904
18A_C3	I36	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	2	16	1025
18A_C3	I36	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	3	16	1319
18A_C3	I36	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	4	16	1371
18A_C3	I36	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	5	16	1388
18A_C3	I36	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	1	18	714
18A_C3	I36	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	2	18	1256
18A_C3	I36	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	3	18	1819
18A_C3	I36	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	4	18	1583
18A_C3	I36	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	5	18	2017
18A_C3	I36	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	1	20	1210
18A_C3	I36	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	2	20	1880
18A_C3	I36	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	3	20	1708
18A_C3	I36	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	4	20	1722
18A_C3	I36	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	5	20	2146
18A_C5	I37	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	1	2	436
18A_C5	I37	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	2	2	496
18A_C5	I37	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	3	2	436
18A_C5	I37	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	4	2	501
18A_C5	I37	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	5	2	440
18A_C5	I37	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	1	4	733
18A_C5	I37	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	2	4	754
18A_C5	I37	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	3	4	794
18A_C5	I37	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	4	4	822
18A_C5	I37	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	5	4	794
18A_C5	I37	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	1	6	690
18A_C5	I37	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	2	6	731
18A_C5	I37	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	3	6	706
18A_C5	I37	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	4	6	682
18A_C5	I37	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	5	6	828
18A_C5	I37	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	1	8	661
18A_C5	I37	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	2	8	681
18A_C5	I37	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	3	8	798
18A_C5	I37	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	4	8	1000
18A_C5	I37	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	5	8	872
18A_C5	I37	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	1	10	570
18A_C5	I37	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	2	10	804
18A_C5	I37	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	3	10	929
18A_C5	I37	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	4	10	839
18A_C5	I37	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	5	10	818
18A_C5	I37	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	1	12	501
18A_C5	I37	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	2	12	723
18A_C5	I37	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	3	12	783
18A_C5	I37	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	4	12	726
18A_C5	I37	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	5	12	864
18A_C5	I37	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	1	14	660
18A_C5	I37	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	2	14	726
18A_C5	I37	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	3	14	834
18A_C5	I37	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	4	14	859
18A_C5	I37	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	5	14	824
18A_C5	I37	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	1	16	535
18A_C5	I37	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	2	16	926
18A_C5	I37	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	3	16	1117
18A_C5	I37	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	4	16	987
18A_C5	I37	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	5	16	932
18A_C5	I37	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	1	18	579
18A_C5	I37	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	2	18	917
18A_C5	I37	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	3	18	1462
18A_C5	I37	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	4	18	1287
18A_C5	I37	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	5	18	1304
18A_C5	I37	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	1	20	848
18A_C5	I37	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	2	20	1100
18A_C5	I37	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	3	20	1187
18A_C5	I37	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	4	20	1148
18A_C5	I37	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	5	20	1576
18A_D1	I38	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	1	2	439
18A_D1	I38	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	2	2	432
18A_D1	I38	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	3	2	411
18A_D1	I38	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	4	2	423
18A_D1	I38	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	5	2	437
18A_D1	I38	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	1	4	1100
18A_D1	I38	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	2	4	1046
18A_D1	I38	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	3	4	1060
18A_D1	I38	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	4	4	1303
18A_D1	I38	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	5	4	1331
18A_D1	I38	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	1	6	1063
18A_D1	I38	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	2	6	1675
18A_D1	I38	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	3	6	1648
18A_D1	I38	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	4	6	1603
18A_D1	I38	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	5	6	1464
18A_D1	I38	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	1	8	907
18A_D1	I38	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	2	8	1148
18A_D1	I38	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	3	8	1084
18A_D1	I38	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	4	8	1167
18A_D1	I38	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	5	8	1232
18A_D1	I38	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	1	10	1399
18A_D1	I38	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	2	10	1750
18A_D1	I38	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	3	10	1906
18A_D1	I38	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	4	10	1801
18A_D1	I38	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	5	10	1997
18A_D1	I38	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	1	12	1472
18A_D1	I38	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	2	12	1887
18A_D1	I38	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	3	12	1876
18A_D1	I38	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	4	12	1607
18A_D1	I38	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	5	12	2038
18A_D1	I38	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	1	14	974
18A_D1	I38	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	2	14	1209
18A_D1	I38	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	3	14	1089
18A_D1	I38	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	4	14	1273
18A_D1	I38	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	5	14	1222
18A_D1	I38	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	1	16	1520
18A_D1	I38	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	2	16	1936
18A_D1	I38	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	3	16	2054
18A_D1	I38	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	4	16	1896
18A_D1	I38	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	5	16	2165
18A_D1	I38	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	1	18	1744
18A_D1	I38	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	2	18	1922
18A_D1	I38	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	3	18	2107
18A_D1	I38	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	4	18	1882
18A_D1	I38	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	5	18	2359
18A_D1	I38	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	1	20	907
18A_D1	I38	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	2	20	818
18A_D1	I38	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	3	20	1054
18A_D1	I38	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	4	20	977
18A_D1	I38	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	5	20	1276
18A_D4	I40	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	1	2	291
18A_D4	I40	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	2	2	266
18A_D4	I40	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	3	2	295
18A_D4	I40	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	4	2	294
18A_D4	I40	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	5	2	358
18A_D4	I40	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	1	4	1140
18A_D4	I40	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	2	4	1028
18A_D4	I40	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	3	4	1231
18A_D4	I40	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	4	4	1260
18A_D4	I40	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	5	4	1372
18A_D4	I40	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	1	6	5050
18A_D4	I40	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	2	6	4495
18A_D4	I40	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	3	6	4845
18A_D4	I40	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	4	6	4744
18A_D4	I40	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	5	6	4666
18A_D4	I40	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	1	8	5264
18A_D4	I40	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	2	8	4596
18A_D4	I40	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	3	8	4834
18A_D4	I40	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	4	8	4140
18A_D4	I40	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	5	8	3765
18A_D4	I40	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	1	10	4637
18A_D4	I40	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	2	10	4704
18A_D4	I40	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	3	10	4963
18A_D4	I40	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	4	10	4200
18A_D4	I40	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	5	10	3953
18A_D4	I40	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	1	12	3837
18A_D4	I40	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	2	12	4241
18A_D4	I40	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	3	12	4577
18A_D4	I40	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	4	12	4086
18A_D4	I40	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	5	12	4105
18A_D4	I40	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	1	14	4999
18A_D4	I40	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	2	14	4320
18A_D4	I40	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	3	14	4302
18A_D4	I40	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	4	14	4471
18A_D4	I40	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	5	14	4557
18A_D4	I40	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	1	16	3718
18A_D4	I40	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	2	16	3661
18A_D4	I40	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	3	16	3511
18A_D4	I40	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	4	16	4098
18A_D4	I40	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	5	16	3777
18A_D4	I40	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	1	18	3770
18A_D4	I40	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	2	18	3890
18A_D4	I40	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	3	18	5021
18A_D4	I40	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	4	18	4127
18A_D4	I40	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	5	18	4039
18A_D4	I40	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	1	20	4814
18A_D4	I40	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	2	20	4287
18A_D4	I40	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	3	20	4303
18A_D4	I40	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	4	20	4178
18A_D4	I40	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	5	20	4520
18A_D6	I41	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	1	2	368
18A_D6	I41	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	2	2	368
18A_D6	I41	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	3	2	347
18A_D6	I41	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	4	2	362
18A_D6	I41	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	5	2	342
18A_D6	I41	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	1	4	1017
18A_D6	I41	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	2	4	1486
18A_D6	I41	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	3	4	962
18A_D6	I41	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	4	4	1098
18A_D6	I41	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	5	4	1094
18A_D6	I41	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	1	6	1637
18A_D6	I41	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	2	6	1686
18A_D6	I41	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	3	6	1529
18A_D6	I41	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	4	6	1375
18A_D6	I41	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	5	6	1505
18A_D6	I41	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	1	8	1501
18A_D6	I41	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	2	8	1232
18A_D6	I41	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	3	8	1423
18A_D6	I41	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	4	8	1103
18A_D6	I41	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	5	8	1617
18A_D6	I41	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	1	10	1961
18A_D6	I41	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	2	10	2016
18A_D6	I41	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	3	10	1819
18A_D6	I41	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	4	10	1615
18A_D6	I41	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	5	10	1465
18A_D6	I41	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	1	12	1705
18A_D6	I41	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	2	12	1387
18A_D6	I41	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	3	12	1252
18A_D6	I41	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	4	12	1886
18A_D6	I41	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	5	12	1548
18A_D6	I41	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	1	14	1853
18A_D6	I41	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	2	14	1275
18A_D6	I41	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	3	14	1625
18A_D6	I41	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	4	14	1494
18A_D6	I41	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	5	14	1453
18A_D6	I41	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	1	16	2288
18A_D6	I41	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	2	16	2061
18A_D6	I41	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	3	16	2107
18A_D6	I41	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	4	16	2062
18A_D6	I41	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	5	16	1674
18A_D6	I41	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	1	18	1266
18A_D6	I41	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	2	18	1630
18A_D6	I41	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	3	18	1439
18A_D6	I41	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	4	18	1465
18A_D6	I41	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	5	18	1503
18A_D6	I41	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	1	20	1875
18A_D6	I41	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	2	20	1917
18A_D6	I41	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	3	20	1988
18A_D6	I41	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	4	20	2076
18A_D6	I41	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	5	20	1798
18B_A1	I42	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	1	2	272
18B_A1	I42	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	2	2	235
18B_A1	I42	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	3	2	252
18B_A1	I42	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	4	2	243
18B_A1	I42	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	5	2	257
18B_A1	I42	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	1	4	814
18B_A1	I42	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	2	4	919
18B_A1	I42	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	3	4	820
18B_A1	I42	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	4	4	1001
18B_A1	I42	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	5	4	906
18B_A1	I42	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	1	6	1199
18B_A1	I42	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	2	6	997
18B_A1	I42	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	3	6	1214
18B_A1	I42	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	4	6	1084
18B_A1	I42	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	5	6	1298
18B_A1	I42	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	1	8	958
18B_A1	I42	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	2	8	1493
18B_A1	I42	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	3	8	1658
18B_A1	I42	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	4	8	1719
18B_A1	I42	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	5	8	2009
18B_A1	I42	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	1	10	1109
18B_A1	I42	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	2	10	1694
18B_A1	I42	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	3	10	2370
18B_A1	I42	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	4	10	1243
18B_A1	I42	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	5	10	1593
18B_A1	I42	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	1	12	1249
18B_A1	I42	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	2	12	1694
18B_A1	I42	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	3	12	1472
18B_A1	I42	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	4	12	2268
18B_A1	I42	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	5	12	1206
18B_A1	I42	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	1	14	763
18B_A1	I42	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	2	14	982
18B_A1	I42	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	3	14	1252
18B_A1	I42	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	4	14	1082
18B_A1	I42	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	5	14	1543
18B_A1	I42	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	1	16	1040
18B_A1	I42	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	2	16	1485
18B_A1	I42	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	3	16	2224
18B_A1	I42	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	4	16	1517
18B_A1	I42	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	5	16	2157
18B_A1	I42	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	1	18	1367
18B_A1	I42	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	2	18	2681
18B_A1	I42	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	3	18	2756
18B_A1	I42	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	4	18	2656
18B_A1	I42	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	5	18	2646
18B_A1	I42	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	1	20	1705
18B_A1	I42	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	2	20	2753
18B_A1	I42	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	3	20	2765
18B_A1	I42	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	4	20	2886
18B_A1	I42	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	5	20	3041
18B_A3 	I43	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	1	2	222
18B_A3 	I43	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	2	2	239
18B_A3 	I43	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	3	2	243
18B_A3 	I43	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	4	2	237
18B_A3 	I43	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	5	2	255
18B_A3 	I43	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	1	4	676
18B_A3 	I43	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	2	4	731
18B_A3 	I43	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	3	4	728
18B_A3 	I43	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	4	4	835
18B_A3 	I43	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	5	4	866
18B_A3 	I43	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	1	6	1621
18B_A3 	I43	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	2	6	1956
18B_A3 	I43	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	3	6	1743
18B_A3 	I43	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	4	6	1506
18B_A3 	I43	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	5	6	1792
18B_A3 	I43	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	1	8	1472
18B_A3 	I43	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	2	8	1767
18B_A3 	I43	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	3	8	1771
