Code	Iso	Species	Period	Nutri	Pred	Phos	Rotifer	Volu	Site	Dilu	Cove	Trial	Day	IXM
3A_B5	I3	Chlamydomonas_noctigama	Oligotrophic	High	With	55	37	5	13	1	2,08	1	9	392
3A_B5	I3	Chlamydomonas_noctigama	Oligotrophic	High	With	55	68	5	13	1	2,08	2	9	209
3A_B5	I3	Chlamydomonas_noctigama	Oligotrophic	High	With	55	56	5	13	1	2,08	3	9	288
3A_B5	I3	Chlamydomonas_noctigama	Oligotrophic	Low	Without	5.5	0	5	13	1	2,08	1	10	112
3A_B5	I3	Chlamydomonas_noctigama	Oligotrophic	Low	Without	5.5	0	5	13	1	2,08	2	10	113
3A_B5	I3	Chlamydomonas_noctigama	Oligotrophic	Low	Without	5.5	0	5	13	1	2,08	3	10	99
3A_B5	I3	Chlamydomonas_noctigama	Oligotrophic	Low	With	5.5	3	5	13	1	2,08	1	10	33
3A_B5	I3	Chlamydomonas_noctigama	Oligotrophic	Low	With	5.5	2	5	13	1	2,08	2	10	95
3A_B5	I3	Chlamydomonas_noctigama	Oligotrophic	Low	With	5.5	0	5	13	1	2,08	3	10	43
3A_B5	I3	Chlamydomonas_noctigama	Oligotrophic	High	Without	55	0	5	13	1	2,08	1	10	455
3A_B5	I3	Chlamydomonas_noctigama	Oligotrophic	High	Without	55	0	5	13	1	2,08	2	10	463
3A_B5	I3	Chlamydomonas_noctigama	Oligotrophic	High	Without	55	0	5	13	1	2,08	3	10	136
3A_B5	I3	Chlamydomonas_noctigama	Oligotrophic	High	With	55	14	5	13	1	2,08	1	10	151
3A_B5	I3	Chlamydomonas_noctigama	Oligotrophic	High	With	55	32	5	13	1	2,08	2	10	154
3A_B5	I3	Chlamydomonas_noctigama	Oligotrophic	High	With	55	30	5	13	1	2,08	3	10	233
3A_B5	I3	Chlamydomonas_noctigama	Oligotrophic	Low	Without	5.5	0	5	13	1	2,08	1	15	205
3A_B5	I3	Chlamydomonas_noctigama	Oligotrophic	Low	Without	5.5	0	5	13	1	2,08	2	15	144
3A_B5	I3	Chlamydomonas_noctigama	Oligotrophic	Low	Without	5.5	0	5	13	1	2,08	3	15	139
3A_B5	I3	Chlamydomonas_noctigama	Oligotrophic	Low	With	5.5	0	5	13	1	2,08	1	15	145
3A_B5	I3	Chlamydomonas_noctigama	Oligotrophic	Low	With	5.5	1	5	13	1	2,08	2	15	139
3A_B5	I3	Chlamydomonas_noctigama	Oligotrophic	Low	With	5.5	0	5	13	1	2,08	3	15	216
3A_B5	I3	Chlamydomonas_noctigama	Oligotrophic	High	Without	55	0	5	13	1	2,08	1	15	745
3A_B5	I3	Chlamydomonas_noctigama	Oligotrophic	High	Without	55	0	5	13	1	2,08	2	15	525
3A_B5	I3	Chlamydomonas_noctigama	Oligotrophic	High	Without	55	0	5	13	1	2,08	3	15	563
3A_B5	I3	Chlamydomonas_noctigama	Oligotrophic	High	With	55	0	5	13	1	2,08	1	15	483
3A_B5	I3	Chlamydomonas_noctigama	Oligotrophic	High	With	55	2	5	13	1	2,08	2	15	454
3A_B5	I3	Chlamydomonas_noctigama	Oligotrophic	High	With	55	3	5	13	1	2,08	3	15	364
3A_C1	I4	Chlamydomonas_noctigama	Oligotrophic	Low	Without	5.5	0	5	13	1	2,08	1	1	112
3A_C1	I4	Chlamydomonas_noctigama	Oligotrophic	Low	Without	5.5	0	5	13	1	2,08	2	1	102
3A_C1	I4	Chlamydomonas_noctigama	Oligotrophic	Low	Without	5.5	0	5	13	1	2,08	3	1	201
3A_C1	I4	Chlamydomonas_noctigama	Oligotrophic	Low	With	5.5	4	5	13	1	2,08	1	1	128
3A_C1	I4	Chlamydomonas_noctigama	Oligotrophic	Low	With	5.5	3	5	13	1	2,08	2	1	73
3A_C1	I4	Chlamydomonas_noctigama	Oligotrophic	Low	With	5.5	4	5	13	1	2,08	3	1	84
3A_C1	I4	Chlamydomonas_noctigama	Oligotrophic	High	Without	55	0	5	13	1	2,08	1	1	272
3A_C1	I4	Chlamydomonas_noctigama	Oligotrophic	High	Without	55	0	5	13	1	2,08	2	1	59
3A_C1	I4	Chlamydomonas_noctigama	Oligotrophic	High	Without	55	0	5	13	1	2,08	3	1	108
3A_C1	I4	Chlamydomonas_noctigama	Oligotrophic	High	With	55	2	5	13	1	2,08	1	1	61
3A_C1	I4	Chlamydomonas_noctigama	Oligotrophic	High	With	55	4	5	13	1	2,08	2	1	87
3A_C1	I4	Chlamydomonas_noctigama	Oligotrophic	High	With	55	4	5	13	1	2,08	3	1	122
3A_C1	I4	Chlamydomonas_noctigama	Oligotrophic	Low	Without	5.5	0	5	13	1	2,08	1	2	222
3A_C1	I4	Chlamydomonas_noctigama	Oligotrophic	Low	Without	5.5	0	5	13	1	2,08	2	2	239
3A_C1	I4	Chlamydomonas_noctigama	Oligotrophic	Low	Without	5.5	0	5	13	1	2,08	3	2	76
3A_C1	I4	Chlamydomonas_noctigama	Oligotrophic	Low	With	5.5	2	5	13	1	2,08	1	2	128
3A_C1	I4	Chlamydomonas_noctigama	Oligotrophic	Low	With	5.5	4	5	13	1	2,08	2	2	150
3A_C1	I4	Chlamydomonas_noctigama	Oligotrophic	Low	With	5.5	4	5	13	1	2,08	3	2	99
3A_C1	I4	Chlamydomonas_noctigama	Oligotrophic	High	Without	55	0	5	13	1	2,08	1	2	94
3A_C1	I4	Chlamydomonas_noctigama	Oligotrophic	High	Without	55	0	5	13	1	2,08	2	2	70
3A_C1	I4	Chlamydomonas_noctigama	Oligotrophic	High	Without	55	0	5	13	1	2,08	3	2	216
3A_C1	I4	Chlamydomonas_noctigama	Oligotrophic	High	With	55	2	5	13	1	2,08	1	2	38
3A_C1	I4	Chlamydomonas_noctigama	Oligotrophic	High	With	55	5	5	13	1	2,08	2	2	171
3A_C1	I4	Chlamydomonas_noctigama	Oligotrophic	High	With	55	4	5	13	1	2,08	3	2	134
3A_C1	I4	Chlamydomonas_noctigama	Oligotrophic	Low	Without	5.5	0	5	13	1	2,08	1	3	299
3A_C1	I4	Chlamydomonas_noctigama	Oligotrophic	Low	Without	5.5	0	5	13	1	2,08	2	3	287
3A_C1	I4	Chlamydomonas_noctigama	Oligotrophic	Low	Without	5.5	0	5	13	1	2,08	3	3	278
3A_C1	I4	Chlamydomonas_noctigama	Oligotrophic	Low	With	5.5	3	5	13	1	2,08	1	3	52
3A_C1	I4	Chlamydomonas_noctigama	Oligotrophic	Low	With	5.5	7	5	13	1	2,08	2	3	88
3A_C1	I4	Chlamydomonas_noctigama	Oligotrophic	Low	With	5.5	6	5	13	1	2,08	3	3	167
3A_C1	I4	Chlamydomonas_noctigama	Oligotrophic	High	Without	55	0	5	13	1	2,08	1	3	41
3A_C1	I4	Chlamydomonas_noctigama	Oligotrophic	High	Without	55	0	5	13	1	2,08	2	3	62
3A_C1	I4	Chlamydomonas_noctigama	Oligotrophic	High	Without	55	0	5	13	1	2,08	3	3	50
3A_C1	I4	Chlamydomonas_noctigama	Oligotrophic	High	With	55	3	5	13	1	2,08	1	3	310
3A_C1	I4	Chlamydomonas_noctigama	Oligotrophic	High	With	55	3	5	13	1	2,08	2	3	24
3A_C1	I4	Chlamydomonas_noctigama	Oligotrophic	High	With	55	3	5	13	1	2,08	3	3	436
3A_C1	I4	Chlamydomonas_noctigama	Oligotrophic	Low	Without	5.5	0	5	13	1	2,08	1	4	346
3A_C1	I4	Chlamydomonas_noctigama	Oligotrophic	Low	Without	5.5	0	5	13	1	2,08	2	4	354
3A_C1	I4	Chlamydomonas_noctigama	Oligotrophic	Low	Without	5.5	0	5	13	1	2,08	3	4	214
3A_C1	I4	Chlamydomonas_noctigama	Oligotrophic	Low	With	5.5	0	5	13	1	2,08	1	4	89
3A_C1	I4	Chlamydomonas_noctigama	Oligotrophic	Low	With	5.5	1	5	13	1	2,08	2	4	197
3A_C1	I4	Chlamydomonas_noctigama	Oligotrophic	Low	With	5.5	1	5	13	1	2,08	3	4	172
3A_C1	I4	Chlamydomonas_noctigama	Oligotrophic	High	Without	55	0	5	13	1	2,08	1	4	629
3A_C1	I4	Chlamydomonas_noctigama	Oligotrophic	High	Without	55	0	5	13	1	2,08	2	4	487
3A_C1	I4	Chlamydomonas_noctigama	Oligotrophic	High	Without	55	0	5	13	1	2,08	3	4	1451
3A_C1	I4	Chlamydomonas_noctigama	Oligotrophic	High	With	55	2	5	13	1	2,08	1	4	430
3A_C1	I4	Chlamydomonas_noctigama	Oligotrophic	High	With	55	4	5	13	1	2,08	2	4	294
3A_C1	I4	Chlamydomonas_noctigama	Oligotrophic	High	With	55	7	5	13	1	2,08	3	4	312
3A_C1	I4	Chlamydomonas_noctigama	Oligotrophic	Low	Without	5.5	0	5	13	1	2,08	1	5	271
3A_C1	I4	Chlamydomonas_noctigama	Oligotrophic	Low	Without	5.5	0	5	13	1	2,08	2	5	170
3A_C1	I4	Chlamydomonas_noctigama	Oligotrophic	Low	Without	5.5	0	5	13	1	2,08	3	5	224
3A_C1	I4	Chlamydomonas_noctigama	Oligotrophic	Low	With	5.5	1	5	13	1	2,08	1	5	224
3A_C1	I4	Chlamydomonas_noctigama	Oligotrophic	Low	With	5.5	10	5	13	1	2,08	2	5	238
3A_C1	I4	Chlamydomonas_noctigama	Oligotrophic	Low	With	5.5	15	5	13	1	2,08	3	5	74
3A_C1	I4	Chlamydomonas_noctigama	Oligotrophic	High	Without	55	0	5	13	1	2,08	1	5	479
3A_C1	I4	Chlamydomonas_noctigama	Oligotrophic	High	Without	55	0	5	13	1	2,08	2	5	505
3A_C1	I4	Chlamydomonas_noctigama	Oligotrophic	High	Without	55	0	5	13	1	2,08	3	5	406
3A_C1	I4	Chlamydomonas_noctigama	Oligotrophic	High	With	55	11	5	13	1	2,08	1	5	345
3A_C1	I4	Chlamydomonas_noctigama	Oligotrophic	High	With	55	20	5	13	1	2,08	2	5	348
3A_C1	I4	Chlamydomonas_noctigama	Oligotrophic	High	With	55	14	5	13	1	2,08	3	5	318
3A_C1	I4	Chlamydomonas_noctigama	Oligotrophic	Low	Without	5.5	0	5	13	1	2,08	1	6	248
3A_C1	I4	Chlamydomonas_noctigama	Oligotrophic	Low	Without	5.5	0	5	13	1	2,08	2	6	290
3A_C1	I4	Chlamydomonas_noctigama	Oligotrophic	Low	Without	5.5	0	5	13	1	2,08	3	6	245
3A_C1	I4	Chlamydomonas_noctigama	Oligotrophic	Low	With	5.5	1	5	13	1	2,08	1	6	134
3A_C1	I4	Chlamydomonas_noctigama	Oligotrophic	Low	With	5.5	12	5	13	1	2,08	2	6	177
3A_C1	I4	Chlamydomonas_noctigama	Oligotrophic	Low	With	5.5	13	5	13	1	2,08	3	6	119
3A_C1	I4	Chlamydomonas_noctigama	Oligotrophic	High	Without	55	0	5	13	1	2,08	1	6	780
3A_C1	I4	Chlamydomonas_noctigama	Oligotrophic	High	Without	55	0	5	13	1	2,08	2	6	771
3A_C1	I4	Chlamydomonas_noctigama	Oligotrophic	High	Without	55	0	5	13	1	2,08	3	6	948
3A_C1	I4	Chlamydomonas_noctigama	Oligotrophic	High	With	55	16	5	13	1	2,08	1	6	671
3A_C1	I4	Chlamydomonas_noctigama	Oligotrophic	High	With	55	29	5	13	1	2,08	2	6	730
3A_C1	I4	Chlamydomonas_noctigama	Oligotrophic	High	With	55	16	5	13	1	2,08	3	6	449
3A_C1	I4	Chlamydomonas_noctigama	Oligotrophic	Low	Without	5.5	0	5	13	1	2,08	1	7	208
3A_C1	I4	Chlamydomonas_noctigama	Oligotrophic	Low	Without	5.5	0	5	13	1	2,08	2	7	399
3A_C1	I4	Chlamydomonas_noctigama	Oligotrophic	Low	Without	5.5	0	5	13	1	2,08	3	7	216
3A_C1	I4	Chlamydomonas_noctigama	Oligotrophic	Low	With	5.5	2	5	13	1	2,08	1	7	123
3A_C1	I4	Chlamydomonas_noctigama	Oligotrophic	Low	With	5.5	11	5	13	1	2,08	2	7	106
3A_C1	I4	Chlamydomonas_noctigama	Oligotrophic	Low	With	5.5	13	5	13	1	2,08	3	7	93
3A_C1	I4	Chlamydomonas_noctigama	Oligotrophic	High	Without	55	0	5	13	1	2,08	1	7	680
3A_C1	I4	Chlamydomonas_noctigama	Oligotrophic	High	Without	55	0	5	13	1	2,08	2	7	687
3A_C1	I4	Chlamydomonas_noctigama	Oligotrophic	High	Without	55	0	5	13	1	2,08	3	7	653
3A_C1	I4	Chlamydomonas_noctigama	Oligotrophic	High	With	55	28	5	13	1	2,08	1	7	599
3A_C1	I4	Chlamydomonas_noctigama	Oligotrophic	High	With	55	46	5	13	1	2,08	2	7	697
3A_C1	I4	Chlamydomonas_noctigama	Oligotrophic	High	With	55	16	5	13	1	2,08	3	7	400
3A_C1	I4	Chlamydomonas_noctigama	Oligotrophic	Low	Without	5.5	0	5	13	1	2,08	1	8	258
3A_C1	I4	Chlamydomonas_noctigama	Oligotrophic	Low	Without	5.5	0	5	13	1	2,08	2	8	222
3A_C1	I4	Chlamydomonas_noctigama	Oligotrophic	Low	Without	5.5	0	5	13	1	2,08	3	8	241
3A_C1	I4	Chlamydomonas_noctigama	Oligotrophic	Low	With	5.5	0	5	13	1	2,08	1	8	168
3A_C1	I4	Chlamydomonas_noctigama	Oligotrophic	Low	With	5.5	9	5	13	1	2,08	2	8	147
3A_C1	I4	Chlamydomonas_noctigama	Oligotrophic	Low	With	5.5	9	5	13	1	2,08	3	8	124
3A_C1	I4	Chlamydomonas_noctigama	Oligotrophic	High	Without	55	0	5	13	1	2,08	1	8	614
3A_C1	I4	Chlamydomonas_noctigama	Oligotrophic	High	Without	55	0	5	13	1	2,08	2	8	754
3A_C1	I4	Chlamydomonas_noctigama	Oligotrophic	High	Without	55	0	5	13	1	2,08	3	8	1120
3A_C1	I4	Chlamydomonas_noctigama	Oligotrophic	High	With	55	56	5	13	1	2,08	1	8	832
3A_C1	I4	Chlamydomonas_noctigama	Oligotrophic	High	With	55	54	5	13	1	2,08	2	8	754
3A_C1	I4	Chlamydomonas_noctigama	Oligotrophic	High	With	55	21	5	13	1	2,08	3	8	493
3A_C1	I4	Chlamydomonas_noctigama	Oligotrophic	Low	Without	5.5	0	5	13	1	2,08	1	9	330
3A_C1	I4	Chlamydomonas_noctigama	Oligotrophic	Low	Without	5.5	0	5	13	1	2,08	2	9	183
3A_C1	I4	Chlamydomonas_noctigama	Oligotrophic	Low	Without	5.5	0	5	13	1	2,08	3	9	279
3A_C1	I4	Chlamydomonas_noctigama	Oligotrophic	Low	With	5.5	0	5	13	1	2,08	1	9	240
3A_C1	I4	Chlamydomonas_noctigama	Oligotrophic	Low	With	5.5	14	5	13	1	2,08	2	9	135
3A_C1	I4	Chlamydomonas_noctigama	Oligotrophic	Low	With	5.5	6	5	13	1	2,08	3	9	93
3A_C1	I4	Chlamydomonas_noctigama	Oligotrophic	High	Without	55	0	5	13	1	2,08	1	9	754
3A_C1	I4	Chlamydomonas_noctigama	Oligotrophic	High	Without	55	0	5	13	1	2,08	2	9	1442
3A_C1	I4	Chlamydomonas_noctigama	Oligotrophic	High	Without	55	0	5	13	1	2,08	3	9	668
3A_C1	I4	Chlamydomonas_noctigama	Oligotrophic	High	With	55	58	5	13	1	2,08	1	9	590
3A_C1	I4	Chlamydomonas_noctigama	Oligotrophic	High	With	55	74	5	13	1	2,08	2	9	659
3A_C1	I4	Chlamydomonas_noctigama	Oligotrophic	High	With	55	28	5	13	1	2,08	3	9	580
3A_C1	I4	Chlamydomonas_noctigama	Oligotrophic	Low	Without	5.5	0	5	13	1	2,08	1	10	178
3A_C1	I4	Chlamydomonas_noctigama	Oligotrophic	Low	Without	5.5	0	5	13	1	2,08	2	10	246
3A_C1	I4	Chlamydomonas_noctigama	Oligotrophic	Low	Without	5.5	0	5	13	1	2,08	3	10	129
3A_C1	I4	Chlamydomonas_noctigama	Oligotrophic	Low	With	5.5	0	5	13	1	2,08	1	10	134
3A_C1	I4	Chlamydomonas_noctigama	Oligotrophic	Low	With	5.5	8	5	13	1	2,08	2	10	84
3A_C1	I4	Chlamydomonas_noctigama	Oligotrophic	Low	With	5.5	3	5	13	1	2,08	3	10	208
3A_C1	I4	Chlamydomonas_noctigama	Oligotrophic	High	Without	55	0	5	13	1	2,08	1	10	856
3A_C1	I4	Chlamydomonas_noctigama	Oligotrophic	High	Without	55	0	5	13	1	2,08	2	10	687
3A_C1	I4	Chlamydomonas_noctigama	Oligotrophic	High	Without	55	0	5	13	1	2,08	3	10	756
3A_C1	I4	Chlamydomonas_noctigama	Oligotrophic	High	With	55	46	5	13	1	2,08	1	10	578
3A_C1	I4	Chlamydomonas_noctigama	Oligotrophic	High	With	55	42	5	13	1	2,08	2	10	440
3A_C1	I4	Chlamydomonas_noctigama	Oligotrophic	High	With	55	23	5	13	1	2,08	3	10	1134
3A_C1	I4	Chlamydomonas_noctigama	Oligotrophic	Low	Without	5.5	0	5	13	1	2,08	1	15	263
3A_C1	I4	Chlamydomonas_noctigama	Oligotrophic	Low	Without	5.5	0	5	13	1	2,08	2	15	126
3A_C1	I4	Chlamydomonas_noctigama	Oligotrophic	Low	Without	5.5	0	5	13	1	2,08	3	15	241
3A_C1	I4	Chlamydomonas_noctigama	Oligotrophic	Low	With	5.5	0	5	13	1	2,08	1	15	193
3A_C1	I4	Chlamydomonas_noctigama	Oligotrophic	Low	With	5.5	0	5	13	1	2,08	2	15	139
3A_C1	I4	Chlamydomonas_noctigama	Oligotrophic	Low	With	5.5	1	5	13	1	2,08	3	15	156
3A_C1	I4	Chlamydomonas_noctigama	Oligotrophic	High	Without	55	0	5	13	1	2,08	1	15	1003
3A_C1	I4	Chlamydomonas_noctigama	Oligotrophic	High	Without	55	0	5	13	1	2,08	2	15	1009
3A_C1	I4	Chlamydomonas_noctigama	Oligotrophic	High	Without	55	0	5	13	1	2,08	3	15	1100
3A_C1	I4	Chlamydomonas_noctigama	Oligotrophic	High	With	55	18	5	13	1	2,08	1	15	568
3A_C1	I4	Chlamydomonas_noctigama	Oligotrophic	High	With	55	22	5	13	1	2,08	2	15	480
3A_C1	I4	Chlamydomonas_noctigama	Oligotrophic	High	With	55	17	5	13	1	2,08	3	15	700
3A_C4	I5	Chlamydomonas_noctigama	Oligotrophic	Low	Without	5.5	0	5	13	1	2,08	1	1	109
3A_C4	I5	Chlamydomonas_noctigama	Oligotrophic	Low	Without	5.5	0	5	13	1	2,08	2	1	231
3A_C4	I5	Chlamydomonas_noctigama	Oligotrophic	Low	Without	5.5	0	5	13	1	2,08	3	1	114
3A_C4	I5	Chlamydomonas_noctigama	Oligotrophic	Low	With	5.5	4	5	13	1	2,08	1	1	67
3A_C4	I5	Chlamydomonas_noctigama	Oligotrophic	Low	With	5.5	4	5	13	1	2,08	2	1	104
3A_C4	I5	Chlamydomonas_noctigama	Oligotrophic	Low	With	5.5	4	5	13	1	2,08	3	1	64
3A_C4	I5	Chlamydomonas_noctigama	Oligotrophic	High	Without	55	0	5	13	1	2,08	1	1	99
3A_C4	I5	Chlamydomonas_noctigama	Oligotrophic	High	Without	55	0	5	13	1	2,08	2	1	109
3A_C4	I5	Chlamydomonas_noctigama	Oligotrophic	High	Without	55	0	5	13	1	2,08	3	1	142
3A_C4	I5	Chlamydomonas_noctigama	Oligotrophic	High	With	55	3	5	13	1	2,08	1	1	62
3A_C4	I5	Chlamydomonas_noctigama	Oligotrophic	High	With	55	4	5	13	1	2,08	2	1	64
3A_C4	I5	Chlamydomonas_noctigama	Oligotrophic	High	With	55	3	5	13	1	2,08	3	1	118
3A_C4	I5	Chlamydomonas_noctigama	Oligotrophic	Low	Without	5.5	0	5	13	1	2,08	1	2	21
3A_C4	I5	Chlamydomonas_noctigama	Oligotrophic	Low	Without	5.5	0	5	13	1	2,08	2	2	54
3A_C4	I5	Chlamydomonas_noctigama	Oligotrophic	Low	Without	5.5	0	5	13	1	2,08	3	2	140
3A_C4	I5	Chlamydomonas_noctigama	Oligotrophic	Low	With	5.5	4	5	13	1	2,08	1	2	230
3A_C4	I5	Chlamydomonas_noctigama	Oligotrophic	Low	With	5.5	4	5	13	1	2,08	2	2	8
3A_C4	I5	Chlamydomonas_noctigama	Oligotrophic	Low	With	5.5	5	5	13	1	2,08	3	2	43
3A_C4	I5	Chlamydomonas_noctigama	Oligotrophic	High	Without	55	0	5	13	1	2,08	1	2	305
3A_C4	I5	Chlamydomonas_noctigama	Oligotrophic	High	Without	55	0	5	13	1	2,08	2	2	127
3A_C4	I5	Chlamydomonas_noctigama	Oligotrophic	High	Without	55	0	5	13	1	2,08	3	2	181
3A_C4	I5	Chlamydomonas_noctigama	Oligotrophic	High	With	55	3	5	13	1	2,08	1	2	174
3A_C4	I5	Chlamydomonas_noctigama	Oligotrophic	High	With	55	6	5	13	1	2,08	2	2	126
3A_C4	I5	Chlamydomonas_noctigama	Oligotrophic	High	With	55	4	5	13	1	2,08	3	2	140
3A_C4	I5	Chlamydomonas_noctigama	Oligotrophic	Low	Without	5.5	0	5	13	1	2,08	1	3	233
3A_C4	I5	Chlamydomonas_noctigama	Oligotrophic	Low	Without	5.5	0	5	13	1	2,08	2	3	8
3A_C4	I5	Chlamydomonas_noctigama	Oligotrophic	Low	Without	5.5	0	5	13	1	2,08	3	3	19
3A_C4	I5	Chlamydomonas_noctigama	Oligotrophic	Low	With	5.5	6	5	13	1	2,08	1	3	281
3A_C4	I5	Chlamydomonas_noctigama	Oligotrophic	Low	With	5.5	5	5	13	1	2,08	2	3	95
3A_C4	I5	Chlamydomonas_noctigama	Oligotrophic	Low	With	5.5	2	5	13	1	2,08	3	3	32
3A_C4	I5	Chlamydomonas_noctigama	Oligotrophic	High	Without	55	0	5	13	1	2,08	1	3	87
3A_C4	I5	Chlamydomonas_noctigama	Oligotrophic	High	Without	55	0	5	13	1	2,08	2	3	263
3A_C4	I5	Chlamydomonas_noctigama	Oligotrophic	High	Without	55	0	5	13	1	2,08	3	3	82
3A_C4	I5	Chlamydomonas_noctigama	Oligotrophic	High	With	55	5	5	13	1	2,08	1	3	61
3A_C4	I5	Chlamydomonas_noctigama	Oligotrophic	High	With	55	5	5	13	1	2,08	2	3	212
3A_C4	I5	Chlamydomonas_noctigama	Oligotrophic	High	With	55	5	5	13	1	2,08	3	3	161
3A_C4	I5	Chlamydomonas_noctigama	Oligotrophic	Low	Without	5.5	0	5	13	1	2,08	1	4	92
3A_C4	I5	Chlamydomonas_noctigama	Oligotrophic	Low	Without	5.5	0	5	13	1	2,08	2	4	90
3A_C4	I5	Chlamydomonas_noctigama	Oligotrophic	Low	Without	5.5	0	5	13	1	2,08	3	4	189
3A_C4	I5	Chlamydomonas_noctigama	Oligotrophic	Low	With	5.5	3	5	13	1	2,08	1	4	209
3A_C4	I5	Chlamydomonas_noctigama	Oligotrophic	Low	With	5.5	10	5	13	1	2,08	2	4	150
3A_C4	I5	Chlamydomonas_noctigama	Oligotrophic	Low	With	5.5	17	5	13	1	2,08	3	4	124
3A_C4	I5	Chlamydomonas_noctigama	Oligotrophic	High	Without	55	0	5	13	1	2,08	1	4	322
3A_C4	I5	Chlamydomonas_noctigama	Oligotrophic	High	Without	55	0	5	13	1	2,08	2	4	108
3A_C4	I5	Chlamydomonas_noctigama	Oligotrophic	High	Without	55	0	5	13	1	2,08	3	4	159
3A_C4	I5	Chlamydomonas_noctigama	Oligotrophic	High	With	55	5	5	13	1	2,08	1	4	301
3A_C4	I5	Chlamydomonas_noctigama	Oligotrophic	High	With	55	2	5	13	1	2,08	2	4	134
3A_C4	I5	Chlamydomonas_noctigama	Oligotrophic	High	With	55	5	5	13	1	2,08	3	4	431
3A_C4	I5	Chlamydomonas_noctigama	Oligotrophic	Low	Without	5.5	0	5	13	1	2,08	1	5	215
3A_C4	I5	Chlamydomonas_noctigama	Oligotrophic	Low	Without	5.5	0	5	13	1	2,08	2	5	105
3A_C4	I5	Chlamydomonas_noctigama	Oligotrophic	Low	Without	5.5	0	5	13	1	2,08	3	5	137
3A_C4	I5	Chlamydomonas_noctigama	Oligotrophic	Low	With	5.5	8	5	13	1	2,08	1	5	60
3A_C4	I5	Chlamydomonas_noctigama	Oligotrophic	Low	With	5.5	8	5	13	1	2,08	2	5	84
3A_C4	I5	Chlamydomonas_noctigama	Oligotrophic	Low	With	5.5	3	5	13	1	2,08	3	5	77
3A_C4	I5	Chlamydomonas_noctigama	Oligotrophic	High	Without	55	0	5	13	1	2,08	1	5	347
3A_C4	I5	Chlamydomonas_noctigama	Oligotrophic	High	Without	55	0	5	13	1	2,08	2	5	285
3A_C4	I5	Chlamydomonas_noctigama	Oligotrophic	High	Without	55	0	5	13	1	2,08	3	5	156
3A_C4	I5	Chlamydomonas_noctigama	Oligotrophic	High	With	55	24	5	13	1	2,08	1	5	186
3A_C4	I5	Chlamydomonas_noctigama	Oligotrophic	High	With	55	18	5	13	1	2,08	2	5	128
3A_C4	I5	Chlamydomonas_noctigama	Oligotrophic	High	With	55	12	5	13	1	2,08	3	5	175
3A_C4	I5	Chlamydomonas_noctigama	Oligotrophic	Low	Without	5.5	0	5	13	1	2,08	1	6	393
3A_C4	I5	Chlamydomonas_noctigama	Oligotrophic	Low	Without	5.5	0	5	13	1	2,08	2	6	231
3A_C4	I5	Chlamydomonas_noctigama	Oligotrophic	Low	Without	5.5	0	5	13	1	2,08	3	6	208
3A_C4	I5	Chlamydomonas_noctigama	Oligotrophic	Low	With	5.5	10	5	13	1	2,08	1	6	140
3A_C4	I5	Chlamydomonas_noctigama	Oligotrophic	Low	With	5.5	10	5	13	1	2,08	2	6	136
3A_C4	I5	Chlamydomonas_noctigama	Oligotrophic	Low	With	5.5	5	5	13	1	2,08	3	6	51
3A_C4	I5	Chlamydomonas_noctigama	Oligotrophic	High	Without	55	0	5	13	1	2,08	1	6	610
3A_C4	I5	Chlamydomonas_noctigama	Oligotrophic	High	Without	55	0	5	13	1	2,08	2	6	678
3A_C4	I5	Chlamydomonas_noctigama	Oligotrophic	High	Without	55	0	5	13	1	2,08	3	6	501
3A_C4	I5	Chlamydomonas_noctigama	Oligotrophic	High	With	55	26	5	13	1	2,08	1	6	373
3A_C4	I5	Chlamydomonas_noctigama	Oligotrophic	High	With	55	22	5	13	1	2,08	2	6	470
3A_C4	I5	Chlamydomonas_noctigama	Oligotrophic	High	With	55	23	5	13	1	2,08	3	6	392
3A_C4	I5	Chlamydomonas_noctigama	Oligotrophic	Low	Without	5.5	0	5	13	1	2,08	1	7	295
3A_C4	I5	Chlamydomonas_noctigama	Oligotrophic	Low	Without	5.5	0	5	13	1	2,08	2	7	117
3A_C4	I5	Chlamydomonas_noctigama	Oligotrophic	Low	Without	5.5	0	5	13	1	2,08	3	7	532
3A_C4	I5	Chlamydomonas_noctigama	Oligotrophic	Low	With	5.5	11	5	13	1	2,08	1	7	304
3A_C4	I5	Chlamydomonas_noctigama	Oligotrophic	Low	With	5.5	10	5	13	1	2,08	2	7	135
3A_C4	I5	Chlamydomonas_noctigama	Oligotrophic	Low	With	5.5	5	5	13	1	2,08	3	7	169
3A_C4	I5	Chlamydomonas_noctigama	Oligotrophic	High	Without	55	0	5	13	1	2,08	1	7	795
3A_C4	I5	Chlamydomonas_noctigama	Oligotrophic	High	Without	55	0	5	13	1	2,08	2	7	589
3A_C4	I5	Chlamydomonas_noctigama	Oligotrophic	High	Without	55	0	5	13	1	2,08	3	7	586
3A_C4	I5	Chlamydomonas_noctigama	Oligotrophic	High	With	55	36	5	13	1	2,08	1	7	248
3A_C4	I5	Chlamydomonas_noctigama	Oligotrophic	High	With	55	27	5	13	1	2,08	2	7	515
3A_C4	I5	Chlamydomonas_noctigama	Oligotrophic	High	With	55	21	5	13	1	2,08	3	7	283
3A_C4	I5	Chlamydomonas_noctigama	Oligotrophic	Low	Without	5.5	0	5	13	1	2,08	1	8	491
